epoch,train_loss,train_acc,val_loss,val_acc
1,3.335780489912806,2.9239766081871346,3.2247293868535003,3.5211267605633805
2,3.2221058815244645,5.096073517126149,3.142835083142133,8.098591549295774
3,3.1450845629549464,8.270676691729323,3.0704333882936288,14.084507042253522
4,3.0679336167815934,15.622389306599834,3.005371607525248,17.253521126760564
5,2.983905111239568,20.217209690893903,2.937222769562627,23.239436619718308
6,2.9153058501014932,24.81203007518797,2.868088379712172,28.87323943661972
7,2.8413465887482405,29.573934837092732,2.8076270466119473,28.52112676056338
8,2.769638382800938,35.83959899749373,2.7514433222757257,32.394366197183096
9,2.7030131982183496,38.095238095238095,2.69433271381217,33.80281690140845
10,2.645501020458607,42.02172096908939,2.638189456832241,36.971830985915496
11,2.5842262182817324,44.44444444444444,2.5859220430884564,36.971830985915496
12,2.5203949974891833,50.6265664160401,2.5312206510087134,41.901408450704224
13,2.4687181499070094,49.95822890559732,2.487923309836589,43.66197183098591
14,2.4068738145437854,53.96825396825397,2.438884887896793,45.070422535211264
15,2.3544764705967087,58.563074352548036,2.3942935449976317,48.59154929577465
16,2.298113648853605,57.393483709273184,2.3555560397430204,49.29577464788732
17,2.252563194523479,62.15538847117794,2.314963676560093,51.40845070422535
18,2.205557360485781,62.907268170426065,2.260069855501954,51.76056338028169
19,2.1528504042199184,64.49456975772765,2.231221529799448,54.929577464788736
20,2.113117530232384,66.58312447786132,2.197979636595283,54.929577464788736
21,2.0679209752190384,67.83625730994152,2.163178161836006,58.80281690140845
22,2.0254342113819934,69.67418546365914,2.124876853445886,59.15492957746479
23,1.991408205868905,71.42857142857143,2.0887812258492056,60.2112676056338
24,1.9507465755929525,70.50960735171262,2.0579910278320312,59.50704225352113
25,1.9061927677893897,72.18045112781955,2.0148358109971167,60.563380281690144
26,1.8735146182919904,72.43107769423558,1.9934759056064444,62.67605633802817
27,1.8314045432615798,75.27151211361738,1.954383866887697,61.267605633802816
28,1.8010729591151327,74.43609022556392,1.9378297614379667,64.78873239436619
29,1.7667559967901474,74.10192147034252,1.9074221110679734,65.14084507042253
30,1.7308236092652693,76.0233918128655,1.8741166373373757,64.78873239436619
31,1.689682760135074,78.44611528822055,1.8542935629965553,67.6056338028169
32,1.6645180493867089,78.78028404344194,1.8282427485560027,66.54929577464789
33,1.6357797363348174,78.11194653299917,1.7979999025103073,67.25352112676056
34,1.6146392004631316,79.19799498746868,1.7788460019608618,70.07042253521126
35,1.5780395475545324,79.03091060985798,1.7526003105539671,68.66197183098592
36,1.5546100969203034,80.95238095238095,1.7316030213530635,68.66197183098592
37,1.5326193781225703,80.45112781954887,1.7172881079391695,72.53521126760563
38,1.4899013564301813,82.70676691729324,1.6880010316069698,72.1830985915493
39,1.4772974272618815,83.375104427736,1.663286141946282,72.53521126760563
40,1.4544955313753465,81.87134502923976,1.647660236963084,71.47887323943662
41,1.4310768430394338,82.95739348370927,1.6304578630017563,72.1830985915493
42,1.406676503351159,83.5421888053467,1.6171555082562943,72.1830985915493
43,1.3842287467934236,84.7953216374269,1.6073859711767922,72.88732394366197
44,1.3539176740144427,85.04594820384294,1.5747601750870825,73.94366197183099
45,1.3385343798619065,84.71177944862156,1.5629849349948721,72.1830985915493
46,1.3202840780952918,84.7953216374269,1.539634880885272,73.2394366197183
47,1.3050034521217633,84.46115288220551,1.519450392521603,74.29577464788733
48,1.2724274053310691,85.29657477025899,1.5110200257368491,73.59154929577464
49,1.2581185261806849,85.63074352548037,1.4870089577956938,73.94366197183099
50,1.2354159792363892,86.71679197994987,1.4771500288600652,76.05633802816901
51,1.225298443633313,85.46365914786968,1.458782348834293,75.35211267605634
52,1.1987450969348674,86.38262322472849,1.4403448927570397,75.70422535211267
53,1.181432374935899,87.468671679198,1.4277769243213492,74.64788732394366
54,1.160850048762316,87.21804511278195,1.4250612678662153,75.0
55,1.143084975213136,88.7218045112782,1.4017678868602699,75.70422535211267
56,1.1335947356228044,87.63575605680869,1.3916836825894638,76.40845070422536
57,1.1047610662933578,88.22055137844612,1.3694535158049892,75.35211267605634
58,1.0956949065303245,89.39014202172098,1.355129127771082,76.05633802816901
59,1.0688694455569847,89.30659983291562,1.3501503534719979,76.40845070422536
60,1.0617003379111103,89.55722639933167,1.3316788505500472,77.46478873239437
61,1.0537052059930467,89.13951545530493,1.315343290147647,76.40845070422536
62,1.0380021907333146,90.22556390977444,1.3110308101479435,76.05633802816901
63,1.0225055568299894,88.5547201336675,1.302520621830309,76.05633802816901
64,1.0079759950924636,89.89139515455305,1.286277132135042,77.46478873239437
65,1.0065148410542168,90.05847953216374,1.2641700699295797,76.7605633802817
66,0.975486531741637,90.8939014202172,1.2588902669893185,78.16901408450704
67,0.9606039476275146,90.97744360902256,1.243648241103535,77.8169014084507
68,0.9504455456458835,90.39264828738513,1.247514480436352,77.8169014084507
69,0.9352786541981007,90.64327485380117,1.237896460882375,77.46478873239437
70,0.9262789972344337,91.56223893065999,1.2241102650131979,77.8169014084507
71,0.9155186256370449,91.2280701754386,1.2075517614122848,79.22535211267606
72,0.8992091655332841,91.3951545530493,1.205130272348162,78.87323943661971
73,0.8900091782050423,91.89640768588137,1.1931702729681848,78.87323943661971
74,0.8697445645567369,92.31411862990811,1.1808214330337417,78.87323943661971
75,0.860363909773958,91.64578111946533,1.1809657325207348,79.92957746478874
76,0.8558373017020293,91.31161236424394,1.1701228190475785,79.5774647887324
77,0.860567365573064,90.97744360902256,1.1540946481933056,79.5774647887324
78,0.8365821267727921,91.89640768588137,1.1420831101041444,79.5774647887324
79,0.8358102838696294,91.47869674185463,1.1440273011234445,79.22535211267606
80,0.8179663363953082,92.73182957393483,1.1304785491715015,80.28169014084507
81,0.8048083148803329,92.73182957393483,1.1296783223958082,80.28169014084507
82,0.794941136313162,93.14954051796157,1.1166952688929062,81.33802816901408
83,0.786408095232327,92.64828738512949,1.0993387690732177,81.33802816901408
84,0.7834430407661145,92.39766081871345,1.098483444099695,80.28169014084507
85,0.7687180121440935,92.73182957393483,1.0753202933660695,83.09859154929578
86,0.7592841864827283,92.81537176274018,1.0747232982810115,80.98591549295774
87,0.7491517379170373,93.40016708437761,1.0627713581206093,82.74647887323944
88,0.7389282771917612,92.64828738512949,1.0667702824297085,81.69014084507042
89,0.7281993623066666,94.31913116123643,1.0652778182231204,81.69014084507042
90,0.718997547700192,93.734335839599,1.0497542787605607,82.74647887323944
91,0.719082790807375,93.90142021720969,1.052629632009587,81.69014084507042
92,0.7044564945655957,93.48370927318295,1.0446004170767018,83.45070422535211
93,0.6886197367407624,94.23558897243107,1.029892258241143,80.98591549295774
94,0.6957144807952588,94.40267335004177,1.0323408204065243,83.45070422535211
95,0.6744149349685898,94.90392648287386,1.0142974870305665,82.74647887323944
96,0.6787783255055235,94.06850459482038,1.0107295865743933,82.04225352112677
97,0.6610353260908708,94.31913116123643,1.006738285783311,83.45070422535211
98,0.6586457247921299,94.23558897243107,1.0010272961267284,83.80281690140845
99,0.6473974535240167,95.23809523809524,1.001928552775316,82.04225352112677
100,0.6329122553194376,94.73684210526316,0.9802651934220757,82.74647887323944
