epoch,train_loss,train_acc,val_loss,val_acc
1,3.2459610494455897,5.931495405179616,3.1896164853807907,10.211267605633802
2,3.1464354695134493,12.364243943191312,3.0952736424728178,15.492957746478874
3,3.043163057755906,20.551378446115287,3.00692841032861,26.056338028169016
4,2.9556300201909984,28.487886382623223,2.9238806408895575,34.859154929577464
5,2.868158979423861,36.8421052631579,2.835531150791007,40.49295774647887
6,2.788378015596267,42.606516290726816,2.7579894737458566,45.070422535211264
7,2.703005245554517,46.8671679197995,2.6865081182667905,47.88732394366197
8,2.62410260959775,52.464494569757726,2.6255683093003825,51.056338028169016
9,2.5502067058407074,56.22389306599833,2.5493483274755344,53.521126760563384
10,2.4855611254597267,59.899749373433586,2.4850962732879207,56.690140845070424
11,2.408882028377345,61.319966583124476,2.42244446109718,57.74647887323944
12,2.3364117276997196,64.24394319131162,2.3553210463322385,60.563380281690144
13,2.281994442593185,66.33249791144527,2.307232188506865,61.971830985915496
14,2.221862702740165,67.50208855472013,2.2506251754895064,62.67605633802817
15,2.1599372530740406,70.25898078529657,2.196497955792387,62.32394366197183
16,2.1070745084917135,69.34001670843776,2.141111802047407,65.14084507042253
17,2.0560533010471636,69.92481203007519,2.1174206565803204,63.732394366197184
18,2.0030508824159625,73.01587301587301,2.0512678018757993,65.14084507042253
19,1.9605074968553127,75.10442773600668,2.009780593321357,66.19718309859155
20,1.89770541832461,77.02589807852966,1.9633030874628417,66.54929577464789
21,1.8567149118273678,75.68922305764411,1.9219551623707087,67.25352112676056
22,1.8160731858179384,78.11194653299917,1.9088831569107485,66.19718309859155
23,1.77501446471776,76.35756056808688,1.8587895665370242,67.6056338028169
24,1.7453767889822736,77.36006683375105,1.8260211054707918,67.25352112676056
25,1.7052088960967864,78.27903091060986,1.8078457419301424,66.54929577464789
26,1.6548639567772747,81.203007518797,1.7596128473819141,67.6056338028169
27,1.6266426474428615,79.4486215538847,1.7161068345459414,69.36619718309859
28,1.5968814500690802,81.62071846282373,1.6872994060247717,69.36619718309859
29,1.5597496181104018,81.62071846282373,1.6582787204796159,70.07042253521126
30,1.5360747344710972,80.95238095238095,1.6420443914305995,70.07042253521126
31,1.493393786071038,81.53717627401838,1.6207851322603897,70.4225352112676
32,1.460150276907504,82.95739348370927,1.5990930359128495,70.77464788732394
33,1.4546354761099756,81.95488721804512,1.567182418326257,71.47887323943662
34,1.4092026458945788,83.45864661654136,1.5210415746124697,72.88732394366197
35,1.3879606456884066,82.70676691729324,1.528977630843579,71.83098591549296
36,1.3683252108525314,83.62573099415205,1.4973923337291664,71.12676056338029
37,1.3438649667534315,83.70927318295739,1.4907442566374658,72.88732394366197
38,1.3167157699988101,84.12698412698413,1.4662002761599044,73.2394366197183
39,1.2982859762888106,85.21303258145363,1.442834434374957,73.59154929577464
40,1.2744979556640588,84.6282372598162,1.419893334449177,75.0
41,1.2448387516471078,85.04594820384294,1.4022746463896523,75.0
42,1.2084943924531801,85.46365914786968,1.3866264526273164,74.29577464788733
43,1.1979690238447516,87.21804511278195,1.354899912652835,75.0
44,1.19241197854156,85.21303258145363,1.328318694107969,75.0
45,1.1499276372324754,87.55221386800334,1.3264904886903897,74.64788732394366
46,1.146877380042845,86.54970760233918,1.3072159164388415,75.70422535211267
47,1.127115650184969,86.2155388471178,1.2814041006732995,76.05633802816901
48,1.1067956514725013,87.63575605680869,1.2899452464681276,75.70422535211267
49,1.0866705452091214,87.88638262322473,1.2672826211217423,75.70422535211267
50,1.0720315064702715,87.3015873015873,1.2270204038687156,77.11267605633803
51,1.039133451984839,89.30659983291562,1.2514357701153822,76.05633802816901
52,1.032740234631544,88.5547201336675,1.2040675391613598,78.16901408450704
53,1.0330711660926901,87.63575605680869,1.2076785757508077,78.87323943661971
54,0.9911301872983214,89.13951545530493,1.1969473773324992,77.11267605633803
55,0.987736363657933,89.47368421052632,1.179051871031103,78.52112676056338
56,0.9724507088848423,89.13951545530493,1.1590323574106458,76.7605633802817
57,0.9723769502532214,88.47117794486215,1.1474675250725008,76.7605633802817
58,0.9584815710309952,88.97243107769424,1.1338584204794655,78.16901408450704
59,0.9261880628048826,89.640768588137,1.1328912906243767,79.22535211267606
60,0.9308801804768013,89.89139515455305,1.1303345292386875,77.11267605633803
61,0.8967788422615606,90.64327485380117,1.1105979328424158,79.5774647887324
