epoch,train_loss,train_acc,val_loss,val_acc
1,3.276499509213861,5.179615705931496,3.2092851148524755,8.098591549295774
2,3.177740101826221,8.187134502923977,3.1194798644159882,15.140845070422536
3,3.0922251048442613,16.040100250626566,3.038991740052129,22.535211267605632
4,3.0086522285601647,20.718462823725982,2.964628189382419,25.35211267605634
5,2.9474301949678705,24.227234753550544,2.896012732680415,29.577464788732396
6,2.8816117017390632,26.984126984126984,2.8288682749573613,32.04225352112676
7,2.8154624398788415,31.244778613199667,2.76755462901693,36.267605633802816
8,2.7492648065339154,32.9156223893066,2.7087081150269845,38.38028169014085
9,2.6796180618337124,37.677527151211365,2.650427203782847,41.19718309859155
10,2.627531457365605,38.51294903926483,2.596996784210205,39.7887323943662
11,2.5814069785370664,40.35087719298246,2.546863968943206,42.25352112676056
12,2.530664434807442,42.27234753550543,2.4992417382522367,41.901408450704224
13,2.4738625524038063,43.52548036758563,2.4540452453452097,44.36619718309859
14,2.421196405351809,47.20133667502088,2.4099539803787016,43.309859154929576
15,2.3828910697771293,48.1203007518797,2.3683550844729786,44.014084507042256
16,2.3375760732139264,49.87468671679198,2.3279978909962615,45.070422535211264
17,2.293231437678325,52.21386800334169,2.290207901471098,46.83098591549296
18,2.2668075955900036,51.96324143692565,2.253683934749012,48.59154929577465
19,2.225748606094641,53.049289891395155,2.2183566580356007,48.59154929577465
20,2.187313437561443,54.051796157059314,2.1846934456220817,47.88732394366197
21,2.1427296847229513,57.30994152046784,2.150289970384517,52.46478873239437
22,2.117606792832377,57.393483709273184,2.119580908560417,53.521126760563384
23,2.06419276982023,58.563074352548036,2.0891469599495474,53.87323943661972
24,2.0478909983670803,59.31495405179616,2.061173355075675,56.33802816901409
25,2.0103917977365735,61.23642439431913,2.0313498352614925,56.33802816901409
26,1.9919941688241218,61.65413533834587,2.004955444537418,55.985915492957744
27,1.9500259299425653,61.319966583124476,1.9780619530610635,58.80281690140845
28,1.9308906574496252,62.74018379281537,1.9519918921967627,59.15492957746479
29,1.8944626328540823,63.24143692564745,1.9261497947531687,58.80281690140845
30,1.8721560115304308,65.58061821219717,1.9036465933625126,59.50704225352113
31,1.8534371684567572,64.41102756892231,1.8805704603732472,59.50704225352113
32,1.8202186256223851,65.32999164578112,1.85774586570095,59.15492957746479
33,1.7976939478016138,66.16541353383458,1.8350555258737484,60.2112676056338
34,1.7758577383849257,67.66917293233082,1.8134939872043234,60.2112676056338
35,1.7518869122566536,68.17042606516291,1.7933577097637552,60.91549295774648
36,1.709047920223864,69.08939014202173,1.7729708930136452,61.61971830985915
37,1.6865459453491938,69.92481203007519,1.7514599578481325,62.67605633802817
38,1.670444495197924,70.67669172932331,1.7327769524614576,63.028169014084504
39,1.6482397269087228,69.34001670843776,1.7133678936622512,62.32394366197183
40,1.631457431672908,70.00835421888054,1.6950859654117638,63.38028169014085
41,1.6275302249387391,69.5906432748538,1.6762500044325708,63.38028169014085
42,1.602709726980555,70.25898078529657,1.6598938367736171,64.08450704225352
43,1.5754331045580985,73.6842105263158,1.6439444078526027,63.732394366197184
44,1.5649510158930804,73.5171261487051,1.6267985458105383,63.38028169014085
45,1.523049345191758,73.26649958228906,1.6115227988068486,64.78873239436619
46,1.5224850256441032,72.0969089390142,1.5959825834757846,65.49295774647888
47,1.5037411022106608,74.85380116959064,1.5800860213561796,64.43661971830986
48,1.4921186685362953,73.85129490392649,1.5651194495214542,65.49295774647888
49,1.474814742629291,73.76775271512113,1.5509948209977487,66.19718309859155
50,1.469806100591183,73.85129490392649,1.5365230499858586,66.19718309859155
51,1.4426103456874837,74.51963241436926,1.520773278155797,65.84507042253522
52,1.4158578454800814,76.0233918128655,1.507532066022846,66.90140845070422
53,1.4082078946662526,75.43859649122807,1.4933382692471358,67.6056338028169
54,1.394191771222834,78.27903091060986,1.4800317027199437,68.30985915492958
55,1.3826588184114486,76.44110275689223,1.4676257413877567,68.30985915492958
56,1.3523949574408376,75.93984962406014,1.4545734104975847,69.01408450704226
57,1.3604899002495863,76.44110275689223,1.4420703338905119,68.66197183098592
58,1.3397454219553604,76.94235588972431,1.4294962354109322,68.66197183098592
59,1.3109990808499685,76.69172932330827,1.417402979353784,69.01408450704226
60,1.3096742591164763,78.27903091060986,1.4042131590171598,69.36619718309859
61,1.2871234541449232,78.52965747702589,1.3945871448852647,69.71830985915493
62,1.2755099478222074,78.69674185463658,1.384330498500609,69.71830985915493
63,1.262736617871494,79.19799498746868,1.372593858712156,70.07042253521126
64,1.2415529587115461,78.94736842105263,1.3617322948616994,69.36619718309859
65,1.263679313579996,77.77777777777777,1.3494840944317026,69.71830985915493
66,1.2417741813755274,80.53467000835423,1.341026034993185,69.36619718309859
67,1.2034273817824042,80.20050125313283,1.329975276765689,70.07042253521126
68,1.1999853558608065,79.9498746867168,1.3199431677939186,70.4225352112676
69,1.2028869463188407,80.20050125313283,1.3102654865090275,70.77464788732394
70,1.1901932635104149,80.61821219715956,1.3006905090640968,70.77464788732394
71,1.1756988100539474,79.69924812030075,1.2927202288533601,71.47887323943662
72,1.1540000796218464,81.28654970760233,1.281580472496194,70.77464788732394
73,1.1516965646592399,81.37009189640769,1.2727542754629968,70.77464788732394
74,1.1366685879857916,80.78529657477026,1.2641699456832778,71.47887323943662
75,1.144615896761965,80.70175438596492,1.2567782914134817,70.77464788732394
76,1.1287528501516995,81.70426065162907,1.2470853076854223,71.47887323943662
77,1.115005632092182,81.37009189640769,1.2377742000029122,71.12676056338029
