epoch,train_loss,train_acc,val_loss,val_acc
1,3.2816399667496072,4.511278195488722,3.219784588880942,7.042253521126761
2,3.198585842087952,7.769423558897243,3.1630522835422568,11.267605633802816
3,3.1347581874159047,11.027568922305765,3.1049424191595802,16.197183098591548
4,3.0766939266383297,16.4578111946533,3.0527224003429145,20.774647887323944
5,3.0182061390570034,22.22222222222222,2.997255973412957,24.295774647887324
6,2.9610916454790033,27.485380116959064,2.9505288668081793,27.816901408450704
7,2.9120272319318854,31.57894736842105,2.895858925832829,34.50704225352113
8,2.854545313413679,35.338345864661655,2.8519063230971216,38.028169014084504
9,2.798979483949411,39.59899749373434,2.8025450941542505,39.08450704225352
10,2.7508689321471733,42.857142857142854,2.756554210689706,41.54929577464789
11,2.7007279270573665,44.27736006683375,2.71366672448709,45.070422535211264
12,2.657382851555234,48.1203007518797,2.673589095263414,45.42253521126761
13,2.6020338887857615,50.6265664160401,2.6298467911465067,43.66197183098591
14,2.555825412323202,52.63157894736842,2.590395927429199,47.183098591549296
15,2.5142628339896524,55.88972431077694,2.547318851444083,48.59154929577465
16,2.4688844419860203,57.22639933166249,2.512492361203046,49.29577464788732
17,2.4158838209552176,58.64661654135338,2.4713847469276105,50.352112676056336
18,2.395850852218985,59.48203842940685,2.4375613558460287,53.16901408450704
19,2.3470640652560153,60.8187134502924,2.403055357261443,53.87323943661972
20,2.315494940095677,62.0718462823726,2.3711228471406747,55.63380281690141
21,2.269555287452768,63.1578947368421,2.3391048522062703,53.521126760563384
22,2.2389468843974765,64.578111946533,2.3088349574048754,58.098591549295776
23,2.204520733434156,65.49707602339181,2.26958601071801,57.394366197183096
24,2.176138467557647,67.33500417710944,2.2460553444607156,58.098591549295776
25,2.1373635935803303,66.58312447786132,2.2128391534509793,60.91549295774648
26,2.0957709569779652,68.00334168755221,2.1908611462149823,58.80281690140845
27,2.059873296503435,69.84126984126983,2.1600392704278653,58.45070422535211
28,2.0396799365978193,69.5906432748538,2.1356284870228297,59.859154929577464
29,2.0082725365159906,70.34252297410193,2.1052186035774123,59.859154929577464
30,1.9770107862843807,70.50960735171262,2.073111639895909,61.61971830985915
31,1.955660112718791,71.9298245614035,2.054549603395059,62.32394366197183
32,1.9308328202294627,72.0969089390142,2.0289939809852924,61.61971830985915
33,1.8860667455963225,73.5171261487051,2.0054698544488825,63.732394366197184
34,1.8701830758785545,73.01587301587301,1.9843791958311914,63.38028169014085
35,1.8418240140852773,73.09941520467837,1.9578066325523484,65.14084507042253
36,1.819975963810034,74.10192147034252,1.9378712496287387,63.028169014084504
37,1.7798493037944847,74.10192147034252,1.920011990506884,64.78873239436619
38,1.7765804639735019,74.18546365914787,1.8957652122202053,62.32394366197183
39,1.7440346966411238,75.93984962406014,1.8818245253092807,63.38028169014085
40,1.7176832307251473,76.0233918128655,1.8595939689958598,65.14084507042253
41,1.6867634921444388,77.44360902255639,1.8411533815760008,64.78873239436619
42,1.6809320173964664,75.18796992481202,1.8262295974812037,65.49295774647888
43,1.6611790608244332,76.10693400167085,1.8049396578694734,64.08450704225352
44,1.6234428397595335,77.69423558897243,1.7928874778075956,65.49295774647888
45,1.611051697480051,78.69674185463658,1.767521532488541,66.19718309859155
46,1.5839407371299508,78.27903091060986,1.7534435534141433,65.84507042253522
47,1.5585232755992446,79.19799498746868,1.7307712091526515,65.49295774647888
48,1.5523974039002868,78.3625730994152,1.7187961407110726,67.6056338028169
49,1.5282784054054255,79.4486215538847,1.7007708348019022,68.30985915492958
50,1.5129532665636705,79.53216374269006,1.6821146716534252,67.6056338028169
51,1.4941578743949768,79.69924812030075,1.6797061520563046,67.6056338028169
52,1.4790968450786874,79.9498746867168,1.6602144610713905,67.6056338028169
53,1.4510033019104895,81.62071846282373,1.6411904382034086,69.01408450704226
54,1.4486912157302512,79.11445279866332,1.6301670124833012,69.01408450704226
55,1.4240399270428152,80.78529657477026,1.6159392662451302,67.95774647887323
56,1.4079518475528547,80.61821219715956,1.6004424212684094,69.01408450704226
57,1.3927504143918068,81.95488721804512,1.5865046188864909,69.36619718309859
58,1.3784545993645587,81.0359231411863,1.569492993220477,69.01408450704226
59,1.3589782128258356,81.87134502923976,1.5647216044681174,69.71830985915493
60,1.3526452499921857,81.0359231411863,1.5530009958106028,70.07042253521126
61,1.3226784394000506,82.95739348370927,1.5355571609147838,69.36619718309859
62,1.3107754243047613,81.11946532999164,1.5310575475155468,70.4225352112676
63,1.3067824561693515,82.70676691729324,1.512367779100445,70.07042253521126
64,1.2907731234280388,82.62322472848788,1.5045005452465003,70.07042253521126
65,1.2636717142616598,82.53968253968254,1.4898208816286544,70.4225352112676
66,1.268479103233382,82.2890559732665,1.4787261653953874,70.4225352112676
67,1.243596977856922,83.12447786131996,1.4574034700930958,71.83098591549296
68,1.256046239495178,83.04093567251462,1.452145108874415,70.77464788732394
69,1.2167088697627872,84.37761069340017,1.4413148676845389,71.12676056338029
70,1.1907879503548096,84.9624060150376,1.4348451344060227,72.88732394366197
71,1.1969229057617952,84.87886382623225,1.4342571589308726,72.1830985915493
72,1.1675253471137088,85.79782790309106,1.414215627690436,71.83098591549296
73,1.1660986872842736,83.95989974937343,1.3977404161238334,71.12676056338029
74,1.1472316526231312,85.79782790309106,1.3962860292112325,72.1830985915493
75,1.1460631796989027,85.21303258145363,1.3764551206373832,72.53521126760563
76,1.1338721461961343,84.21052631578948,1.372344306657012,73.59154929577464
77,1.1354902421023911,85.21303258145363,1.3704742990748984,72.88732394366197
78,1.106756127368637,86.0484544695071,1.3474410293807446,74.64788732394366
79,1.1114015130072508,85.29657477025899,1.3475075590778405,72.88732394366197
80,1.0860259644469323,85.71428571428571,1.3376642507566532,73.94366197183099
81,1.0709227758740623,85.71428571428571,1.3323659309199158,73.59154929577464
82,1.0862376117268102,86.0484544695071,1.3262474595660894,73.59154929577464
83,1.0583856277099328,86.80033416875523,1.313869383133633,74.64788732394366
84,1.039035739705477,87.05096073517126,1.3079906072415097,73.2394366197183
85,1.0429690070419184,86.2155388471178,1.3077525353767503,74.64788732394366
86,1.0298413319097723,85.63074352548037,1.2802674963440694,73.59154929577464
87,1.0309001390597377,87.88638262322473,1.27086079540387,75.0
88,1.009652833293255,87.3015873015873,1.2741071623815616,73.94366197183099
89,1.0014498666015983,87.88638262322473,1.2650941014289856,73.94366197183099
90,1.015069113936938,87.38512949039264,1.2466265567591492,75.0
91,0.9871079933673218,86.88387635756057,1.2461322873411045,74.29577464788733
92,0.9789051795463912,87.88638262322473,1.2410362874957876,75.35211267605634
93,0.9455729131411789,88.97243107769424,1.2249605068018738,75.35211267605634
94,0.9508045856018512,87.88638262322473,1.2169466665093327,74.64788732394366
95,0.9462108206729044,88.88888888888889,1.2166397940944618,75.0
96,0.9323368436511398,88.22055137844612,1.2141938411014181,74.64788732394366
97,0.9394778310505668,88.5547201336675,1.2006403132223746,76.40845070422536
98,0.9218704151728797,88.97243107769424,1.19731149707042,77.11267605633803
99,0.9320308183169703,88.47117794486215,1.188300157936526,75.0
100,0.9212903420727953,87.96992481203007,1.1815143395477616,76.7605633802817
